X,Y,Z,Strata
40974.37757,69486.24166,119.4638233,3
40917.55405,70853.15106,147.4033727,3
40494.60861,70522.25673,-92.08729591,7
40758.13802,70182.75635,210.9083775,4
40769.13045,70142.04486,84.46961063,5
40416.85858,69421.49884,274.224404,3
41022.07254,70154.04816,-56.41025641,5
40734.08751,70352.22877,94.14889557,5
40456.31923,70562.99876,-140.7512426,7
40612.48177,69714.80872,83.22079962,5
40622.88506,70010.12811,-136.0370136,7
40794.60075,69416.30926,314.197193,1
41299.02397,70111.26515,39.8297058,4
40904.69288,70848.10321,-168.1143275,6
39902.28578,70624.30326,196.709415,5
40928.95659,70008.7752,93.08454805,4
40839.33053,70479.27882,-166.2595898,6
39902.86615,70622.45438,175.7279548,5
41035.70502,70332.50482,177.5165853,3
40607.65643,69943.21974,-144.8901114,7
40809.26629,69845.01911,-4.129327458,5
41018.93073,70489.42683,348.3610412,1
40498.73199,69300.1858,68.64042182,5
40812.27268,69986.53682,92.76144542,5
40278.71151,69593.50792,436.0526745,2
40928.75509,69685.8608,259.8434678,2
40822.50646,69924.2723,-58.44980834,6
40629.86035,70235.13832,-73.4774162,6
40391.58137,69557.32708,-130.8256371,7
40245.69323,70382.05349,5.128205128,7
40633.1992,70286.00796,-49.36805846,6
40041.63484,70585.14873,-15.87826917,7
40899.49526,70846.15752,103.7675677,4
40755.89981,70173.72971,212.7681811,4
40642.26475,70383.03915,-123.768709,7
40540.39134,70219.27338,-85.81702397,7
41001.34713,69808.10863,46.15384615,4
40257.24637,70420.52928,196.0432576,5
40990.94415,68884.17954,-158.974359,5
40647.65526,70528.22586,201.9552694,4
41100.13429,69184.6312,45.1359848,3
40482.80275,69324.02383,-170.4731683,7
40463.57632,69534.12629,59.34090792,5
40269.56934,70463.67031,225.5542958,5
40391.96439,69545.77563,-58.30633968,6
41002.61711,69014.23337,166.3778684,2
40620.79277,70009.27353,146.1156838,5
40634.13194,70446.23723,0.248211596,6
40350.97939,69474.77196,-146.3675386,7
40826.2,70276.6,250.0490768,3
40604.55851,69489.20138,263.1142337,3
40590.8625,69929.76457,-191.1303875,7
41001.01754,68970.80175,295.2031158,1
40799.7614,69415.23348,85.31475774,4
40735.08966,70362.94607,-133.151507,7
40617.61304,70076.78027,-97.83020837,7
40772.49712,69488.31651,85.64786973,4
40907.22082,70848.15246,-74.01090098,5
40322.75488,69529.53321,78.30702441,5
40930.9113,70402.5009,-56.76610132,5
40338.59175,69527.32306,411.7346069,2
40412.23088,70193.76569,-139.1518436,7
40545.9641,69910.26445,22.40966584,6
40724.52827,69999.43888,67.17496378,5
40989.06842,69140.87471,247.319754,1
40362.75267,70225.87669,17.6171752,7
40401.60304,69684.82575,306.4340752,3
41028.28806,68919.13897,-7.331803125,3
40407.00124,69751.30777,367.1803586,3
40544.69281,70183.8844,194.0053842,5
40601.2415,69498.21378,85.86968933,5
40892.28188,69007.75412,175.5560417,2
40842.24,70628.09,-61.8628103,5
40799.59575,69414.03752,-62.77059941,5
40561.2018,70488.09242,149.7377227,5
40721.4187,70004.26372,-45.21153872,6
40159.6325,70051.83894,234.1325479,5
40116.81581,69758.86372,249.8506778,5
40041.33395,70585.71148,134.8705818,6
40689.00476,69402.11974,-70.27195187,6
40085.32419,70568.671,116.9757237,6
40857.2527,69350.63154,-15.38461538,5
40581.31276,69305.57332,301.0799525,2
40611.58496,70151.82433,141.155905,5
40546.61336,69903.34124,109.3853774,5
40825.07985,70438.64293,246.1432857,3
40760.27552,70178.6127,-186.0032844,7
40803.16364,69671.79211,62.25384007,5
40843.30384,70639.16002,-182.9666602,6
40457.18552,69539.43402,241.4162105,4
40841.70195,70780.43297,5.128205128,5
40632.86213,70334.7948,66.29905839,5
41003,69813.08,230.4222647,2
41019.6769,70158.4177,-31.94186127,5
40418.07957,70349.26653,102.1753474,5
40861.24335,70782.81155,-98.81662764,6
40490.58924,70785.59018,-41.0019773,6
40971.75934,69488.69264,153.8532621,3
41051.214,69707.95341,239.1642217,2
40764.12851,70181.22666,-127.9213134,6
40837.41123,70641.91671,-105.321084,6
40415.52607,70120.46722,70.36723053,6
40861.79279,69353.14414,-41.51747211,5
40396.78877,69547.60855,235.8375545,4
40834.47566,70356.16547,-140.2117785,6
40768.22172,69482.28285,159.6442031,4
40836.26,70478.56,257.8943282,2
40263.73738,70424.49899,31.07580285,6
40260.23376,70424.20464,-34.93533726,7
41003.39364,69012.3304,235.0333502,1
41008.25264,70156.81462,120.2983054,3
40351.40921,69571.9097,444.6645198,2
40388.81997,69608.34147,-93.17785416,7
40926.61687,70006.00204,147.9941435,3
40383.36591,69653.50555,309.0592195,3
40434.49304,70236.84151,-120.8610105,7
40567.91289,70580.46742,-76.92307692,6
41001.46512,69804.23303,178.0244996,2
40494.19438,70514.2834,-184.3781244,7
40381.93863,69602.12013,54.2171457,6
40710.96885,69520.18838,319.2535249,2
40737.08952,70275.18389,181.1714871,4
40077.24939,70579.12251,157.4078892,5
40602.59157,69493.21794,242.7770769,3
40501.18527,69303.08259,428.9361968,1
40538.1569,70217.5975,251.6167714,4
40458.19,69530.19,191.2384161,4
40700.44755,69730.26085,-75.1443245,6
40557.35105,69670.18456,-58.43274428,6
40829.65923,69751.72332,-56.68360691,6
40810.58232,69986.79907,-194.8089592,7
40811.4,69847.38,38.0018246,5
40638.55022,70382.17209,109.0098405,5
40680.16765,69399.66542,87.17948718,5
40692.56826,70494.57337,-3.186348899,5
40229.28706,70300.09996,73.50517865,6
40926.56536,69687.63732,-41.43827787,5
41019.9792,70022.8829,-183.261407,6
41036.38216,70333.07954,35.4361387,4
40540.88486,69902.6524,-114.3422149,7
40642.1896,69551.84182,339.9299336,2
40046.04499,70627.33998,-119.1834749,7
40815.98516,69919.56189,25.64102564,5
40245.68686,70382.68335,251.9010763,5
40357.57011,70226.5816,91.05709738,6
41009.68836,69015.564,184.7699924,1
40908.16142,69604.74772,-53.76460132,5
40929.77487,70007.49433,118.6017978,4
40556.56265,70286.35191,-139.7207758,7
40945.41499,70809.26781,442.1170292,1
41092.2807,69423.03483,8.690347987,4
40907.62741,70846.37414,326.8194399,2
40414.27444,70301.08249,-67.05660305,7
40607.81289,69486.00948,-151.4704442,7
40859.75786,69346.53897,-43.88621193,5
40556.32125,69674.31363,145.1534535,5
40939.63536,69283.4882,60.57593415,3
40624.21985,70241.97857,-5.703772518,6
41105.33313,69182.55422,-24.63147159,4
40769.97148,70141.53502,188.0923601,4
40817.66734,69986.42347,-90.0656492,6
40883.31812,69502.20148,136.6265159,3
40705.74911,69726.48328,189.7435897,4
40912.52,70854.65,171.3736059,3
40700.34981,70294.9611,242.1217924,3
40423.15593,70379.6882,-93.77410597,7
40440.19941,70470.37409,-74.16988788,7
40352.8195,69572.03254,-121.9011176,7
40920.22414,69806.29205,108.5520179,4
40744.00621,70573.25918,29.33972407,5
40315.53134,69530.00325,-183.2588597,7
40766.36623,69483.50309,77.44106366,5
40894.58659,69009.52294,-56.41025641,4
40438.73755,70230.49114,153.3063567,5
40809.82409,69846.41951,259.9890496,3
40426.98555,70385.27259,13.35561447,6
40857.912,69348.965,247.2840385,2
40409.60832,70299.78855,128.4818677,5
40353.34781,69570.02061,414.0998897,2
40412.20078,69746.6649,-6.101227262,6
40647.56917,70528.38589,292.3076923,3
40763.65373,69475.4336,-172.0351251,7
41052.06808,69711.41795,124.5227136,3
40163.49525,70052.76512,118.9410507,6
40704.99503,69726.67795,-111.9260795,7
40427.53087,70384.85306,44.85908943,6
40881.1017,69504.11031,-74.03672167,6
41065.15443,69070.35014,261.2016581,1
40391.80734,69545.60812,172.3591687,5
40429.65903,69647.60491,125.277401,5
40495.5606,70220.17558,-162.7137711,7
40556.40272,69673.83698,-75.98910869,6
40379.25517,69656.27312,23.45574223,6
40082.907,70574.449,97.89073724,6
40763.44039,69484.39566,-174.0788722,7
40720.86284,69797.71999,-63.24757965,6
40410.42642,70190.10078,-151.1412622,7
40995.136,68969.251,105.5018235,2
40935.73896,69278.7019,151.7329883,3
40760.70084,69486.74404,241.4028236,3
40833.44446,70171.50909,223.6249641,3
41013.57672,70021.14473,240.2704865,2
40532.17706,70214.35635,131.8997824,5
41100.79067,69181.50704,47.95770431,3
40429.14833,70388.15799,47.84963336,6
40760.57951,69485.34517,-153.2478562,6
40622.91705,69348.49043,169.2307692,4
40376.53154,69655.36794,432.5566133,2
40625.24847,70049.18912,159.4456618,5
40486.47653,70219.98987,4.377864913,6
40656.78622,69788.67222,202.6741181,4
40574.49394,69905.24282,-47.04845161,7
40765.42799,69483.15008,191.3209343,3
40628.67526,70339.82707,-45.16973558,6
40910.27578,69602.72202,233.249813,2
40799.53966,69414.81684,40.68068524,4
40857.13455,69354.55326,-78.87940156,6
40414.49813,69753.20989,289.742076,4
40540.79621,69898.97643,-106.3460091,7
40611.76788,69945.02331,74.57063467,6
40737.36958,70367.24739,12.47965474,5
40627.45818,70240.73618,66.68495048,5
40242.34913,70384.08998,99.32797204,6
40559.70777,70484.74433,52.7079876,5
40680.05753,69912.77535,73.73409183,5
40363.6628,70227.22936,242.2217516,5
40810.57853,70473.66247,168.941476,4
40707.14366,69722.39929,75.77501444,5
40662.66051,69788.68268,-25.18232694,6
40796.93457,69420.37775,97.92645466,4
40427.66088,69427.30413,78.45810482,5
40427.81944,70388.35659,-23.66122134,6
41090.25706,69424.99353,-144.3619476,6
40828.18713,69745.44328,-196.6931545,7
40890.74326,69008.89137,224.440115,1
40596.0785,69494.56481,96.64737034,5
40353.76531,69581.61078,138.1464695,5
41006.27096,69810.85804,-31.40025078,5
40410.56,70187.56,-24.08688597,7
40359.44625,69563.73063,491.6432777,1
40682.88587,69915.70995,172.1269489,5
40728.72246,70010.52197,72.99609926,5
40883.56826,69388.76437,-152.3276505,6
40881.58908,69505.97372,-166.0525813,6
40907.8923,70855.00963,-81.6493253,5
40741.58855,69547.09421,52.8499524,5
40634.20212,70628.7683,310.8732259,3
40739.6065,70461.95893,332.4099236,2
40753.04144,70569.16278,329.8030894,2
40052.38703,70624.97915,30.74046622,6
40629.94217,70339.88547,-50.20026775,6
41037.2075,69239.84897,148.5171132,2
40455.6559,70561.85236,-120.1336184,7
40567.32364,70583.95063,214.5304211,4
40240.43636,69586.29636,367.6058289,3
40773.17052,69490.61046,271.7902853,2
40493.23994,70780.43698,-182.8761035,7
40923.51459,70406.48557,289.7741362,2
40263.91152,70468.01323,-56.04342962,7
40673.59501,70235.30861,105.6330304,5
40448.98975,70480.51351,-40.94897119,6
40829.19722,70274.71638,-191.7308103,7
40681.68827,69400.95096,-116.4520251,6
40636.75637,70388.7045,-2.783936267,6
40398.61604,69687.95294,-79.30040059,7
40532.73497,70214.83611,14.20548383,6
40417.43227,70115.33642,-98.9427463,7
40607.66081,69941.73276,-122.0138235,7
41035.11047,70331.59808,319.6128051,1
40645.37813,69544.83997,-141.7604525,7
40839.28075,70631.5082,-105.7281437,6
40248.62054,69580.13585,253.5289384,4
40412.20959,69749.20577,62.1949835,6
40833.79693,70355.08878,188.1250573,3
40580.9827,69310.50463,-84.38016652,6
41080.80881,69118.55468,-153.7044653,5
40259.79,70428.84,74.30377224,6
40839.0305,70474.65724,357.5281268,2
40749.28692,70177.11401,168.7180843,4
40985.60531,69135.68645,128.6284992,2
41099.52749,69183.46087,136.305431,2
40631.29686,70621.53637,-193.7683059,7
40997.27646,69010.71106,-91.24717452,5
41036.13088,68913.31719,137.3206958,2
40498.5448,69300.63288,152.7829909,4
40798.5772,69413.88606,-52.41526708,5
40757.49706,70174.95695,-139.9707592,7
40830.97,69746.9,273.4708322,2
40595.18248,70753.82085,268.2635832,3
40830.5141,70267.80097,254.1689841,3
40234.59811,70298.05161,-184.4348828,7
41013.41776,70027.91121,178.203946,2
40519.05957,70895.65943,492.1655071,1
40262.97239,70419.46153,178.2624875,5
40618.82954,69350.44932,-108.3164901,6
40529.84021,70506.33879,327.7883271,3
40786.66827,69463.52961,189.9572717,3
40960.662,68924.804,324.8834739,1
41096.53847,69181.62262,44.38952004,3
40870.01685,69388.50377,95.95666032,4
40843.02628,70781.41901,431.5304959,1
40713.19965,69515.26285,-87.49844095,6
41048.15722,68982.52362,-19.374733,4
40828.69788,70440.32582,265.4981495,2
40497.97512,69624.51535,44.85601727,6
40921.51967,69687.48574,166.1298255,3
40603.4369,69723.50462,-40.85096423,6
40907.96858,70850.43291,349.6133951,1
40802.00885,69413.31005,195.6477868,3
41001.48494,69009.43556,-25.00443911,4
41010.74078,69216.34923,-121.8799497,6
40556.43396,70289.35051,21.86094916,6
40825.49415,70348.47894,158.3719632,4
40267.31269,70427.20489,-121.6892533,7
40374.75103,69653.81642,236.2966189,4
40377.07208,69654.10325,372.2537691,3
40555.15712,69673.04072,84.28272071,5
41032.64653,68917.13815,180.1026281,1
40926.1666,70022.2827,119.875555,4
40493.377,70521.66383,-88.42027762,7
41099.55915,69181.16998,263.716166,1
40264.37981,70426.17189,15.12278366,7
40783.55913,69457.46787,238.2288709,3
40225.19153,70292.07944,72.40146072,6
40817.43243,69908.3116,-106.0895768,6
40519.48194,70887.82754,287.4771932,3
40639.84659,69547.43986,214.7307295,4
40958.31766,68927.16471,69.46865997,3
40802.52625,69669.51239,111.8811741,4
41087.30147,69123.02426,-1.179432448,3
40501.79792,70622.83564,27.3776237,6
40623.68106,69346.43519,187.8242933,3
41086.33222,69115.99224,249.4864043,1
40718.81566,69864.00207,237.7375041,4
40761.28738,70178.91436,64.9571591,5
40828.09495,70437.90675,205.135885,3
41083.49125,69117.39655,54.00570306,3
40638.59242,70383.42958,58.38635239,5
40544.11482,70092.59374,35.53405451,6
41068.76709,69074.93174,49.55278524,3
41301.94394,70110.39952,191.5900731,2
40247.53046,70383.72411,210.396754,5
40588.56512,69384.5282,157.1250932,4
41014.60777,70497.99958,368.223548,1
40460.04974,70491.01575,-97.22919562,7
40909.29609,70841.54877,91.5722717,4
40304.22233,69534.62955,63.83681229,5
40367.20919,70273.67465,-73.73192395,7
40406.36294,70181.90699,169.7110473,5
40497.42349,69300.20591,-126.6406171,6
40462.29105,69534.2529,376.8104537,2
41285.15995,69854.72383,-117.1630977,6
40271.86416,69592.00675,376.8533518,3
40737.187,70465.48222,223.9515103,3
40576.95058,69304.11568,367.7675038,1
40723.71646,69980.49578,94.62764764,5
40635.12634,69739.03385,191.3233906,5
40727.6419,69410.14952,-189.1537409,7
40978.91047,68948.33158,314.8249351,1
40437.43926,70477.40854,-146.1468027,7
40323.74506,69418.07598,468.3937499,1
40991.03137,68892.89113,251.216942,1
40884.47757,69509.08637,276.8517203,2
41007.23211,70502.78133,82.85104924,4
40947.56163,70808.48745,51.32145933,4
41297.51655,70102.79786,206.344183,2
40587.77158,69384.04549,-145.4194372,7
40605.82851,69719.51636,-109.1148897,7
40841.65575,70732.98064,-50.14767599,5
40956.84435,68929.14362,-130.8441149,5
41088.21492,69119.46913,199.6810414,1
40685.22059,69424.24941,-166.0245719,7
40497.3962,69624.67625,94.60543868,5
40588.01128,69383.01372,-42.32391561,6
40632.00655,70163.01406,-102.9481156,7
40326.85058,69554.26123,72.24261063,5
40540.21356,69901.85305,131.4389603,5
40885.50304,69508.38507,16.41700758,4
40828.54403,70344.13576,-150.8601625,6
40711.40593,69517.9657,-125.8896082,6
40955.44497,69386.33103,-196.3161401,6
41086.76605,69113.83083,278.3471497,1
41065.32025,69075.78657,143.7334578,2
40042.23272,70583.99776,96.34228714,6
40255.2893,70412.76891,117.9814798,6
40527.59524,70225.22251,22.29912583,6
40644,70532.22,300.7379986,3
41012.68498,70493.39903,157.4521214,3
40160.92431,70047.43042,6.635799504,7
41030.38405,69760.76915,174.0771563,2
40895.06475,69010.88583,194.726401,2
41088.12921,69123.3723,177.0613066,2
40826.01621,70271.39596,28.04454223,5
40842.16192,70631.41411,441.2156713,1
40894.07765,69008.10326,-184.3588582,6
40325.11339,69417.19346,79.46329559,5
40733.96346,70347.67922,179.219215,4
40417.43673,69749.41506,283.7095874,4
40520.69634,70896.32347,-158.974359,6
40631.53029,70274.57856,102.2523878,5
40826.88841,70173.55647,136.0657065,4
40851.70254,70477.55691,-22.77641949,5
40162.99864,70060.17096,36.50150426,7
40838.33366,70630.2012,17.17175137,5
40548.34205,70089.54373,176.4722633,5
40357.72879,69620.00805,-46.43278498,6
40351.09203,69571.56241,401.9847659,2
40460.37528,70559.80461,338.1180794,3
40251.36996,70386.24496,214.4555765,5
40739.72162,70270.96423,85.50227508,5
40428.74662,70388.5824,245.2541665,4
40699.04638,69662.56607,51.69748735,5
40410.92268,70187.0271,-155.7234013,7
40686.62107,69665.46899,-97.08707803,7
40271.78108,70470.29337,277.4777816,4
40221.68113,70295.57413,-169.5558093,7
40826.04833,70445.11726,-100.9049052,6
40556.53936,70361.38415,-50.35273842,6
40802.66474,69414.32101,194.5203281,3
40841.84402,70784.35309,6.003445991,5
40823.71125,70438.25118,33.28365105,5
41066.3181,69068.25468,-111.0232785,5
40834.5743,70350.27475,106.4744751,4
40562.74441,70358.50928,188.7331872,5
40794.8322,69596.09686,89.73955056,5
40926.3784,69687.59645,251.2820513,2
40709.24661,69801.23393,149.2342031,5
40502.60777,69624.59421,92.63950548,5
40356.13389,69600.44629,-54.61096091,6
40401.8824,70345.45677,32.57483798,6
40313.91201,69522.07466,458.9253368,2
40638.41497,69747.84919,33.21786619,6
40828.27213,70439.3543,-101.1932613,6
40830.99931,70443.36916,127.5508475,4
40240.83671,70382.98856,-185.0246256,7
40409.4602,70188.81208,124.179309,6
40404.8778,69959.5843,152.8001419,5
40898.12678,69009.84282,172.163664,2
40559.74505,70358.58306,215.897962,4
41131.15197,68914.47068,180.1421403,1
40500.89248,69305.07798,317.8303406,2
40821.03206,69571.36374,-56.49408189,6
40871.29013,69504.75505,2.660167359,5
40362.49926,70225.35876,34.0514709,6
40557.34327,70286.16083,103.7588539,5
40930.69462,69286.24089,209.7419868,2
40818.20647,70440.90129,320.5814786,2
40182.47914,70145.59483,64.33507691,7
40858.32924,69730.11365,14.19110208,5
40598.47565,69494.12544,249.4579281,3
40442.94669,69488.49399,-125.2151982,7
40825.50362,69774.96652,-26.83600761,5
40921.96063,69501.29193,-188.649855,6
40494.5026,70221.21111,93.17889479,6
40357.52446,70224.90545,-172.0169629,7
40499.57456,70508.07816,-59.48589789,6
40410.18752,70345.91023,180.8619668,5
41309.47997,70397.19688,251.1510514,1
40265.13953,70465.2604,217.7845433,5
40996.52045,68967.8658,-3.407062754,3
41315.58065,70397.60095,111.8120132,3
40448.61098,69728.4876,-141.722523,7
40633.97587,69678.22865,7.486243152,6
40812.88789,69847.57988,47.48716694,5
40625.57733,70241.20221,133.9056212,5
40838.237,70785.38221,247.7648145,2
40976.68257,69383.34567,-142.0014254,6
40830.47468,69743.88015,227.1249532,3
40250.53903,70381.34465,199.1818864,5
40812.73705,69849.26496,174.1890972,4
41021.99778,70154.02505,-2.613604498,5
41036.02775,70333.00051,242.4161492,2
40410.22352,70188.72712,-63.59305666,7
40831.48191,70478.35257,60.51868133,5
40817.05572,69986.1424,254.2811334,3
40795.7217,69414.05512,106.1945546,4
40949.37,70808.19,342.033053,1
40240.02785,69584.06471,-152.3492095,7
40562.15715,70361.36874,159.994922,5
40614.8272,70015.51148,196.1043644,5
40713.2699,69520.23096,-154.3201797,7
41003.14803,69012.87802,5.128205128,3
40835.35423,70632.26598,383.8164833,1
40638.4017,70629.97551,194.3388803,4
40861.15724,69349.36612,-139.6357544,6
41308.24134,70400.85779,277.7352087,1
40376.51838,69655.41509,394.8717949,2
40631.27266,70632.13309,378.9091171,2
40948.83628,70810.28553,433.3680833,1
40352.77388,69573.24253,300.2797252,3
40037.1368,70592.33037,-75.37106493,7
40844.68205,70784.59074,411.1821563,1
40418.95617,69421.38589,128.5432234,5
40491.92091,70227.24499,-108.9358014,7
40361.38182,69617.7536,216.164755,4
40409.59445,70347.72576,107.6923077,5
40831.77168,69744.28605,243.6686532,3
40929.46216,69690.23634,120.146748,3
40720.80584,69801.34605,-198.9112468,7
40363.19632,70229.75983,251.0293545,5
40595.35483,70754.95758,-21.30107667,6
40934.98152,70401.15955,140.9103146,4
40564.48364,70139.16879,95.15621546,5
40540.97842,69898.84156,-82.79825241,7
40495.00292,70221.90081,-161.0676919,7
40630.78762,69739.77179,-139.8083693,7
40905.59697,69613.97825,227.0977209,2
41051.27479,69720.45465,-174.0669881,6
41035.06,70334.04,15.09816195,5
40549.8922,70177.62561,30.92521318,6
40418.90761,69427.78433,380.1593553,2
40723.82185,69861.62873,189.5451327,4
41315.33123,70399.58007,354.3885364,1
40826.24809,70347.37897,239.0387409,3
40493.93133,70784.49006,249.1297969,4
40555.65067,69672.12377,-70.9023908,6
40495.52692,69702.62146,380.6973435,2
40680.16765,69399.66542,189.7435897,3
40351.33618,69569.95856,529.1039711,1
40452.10963,69539.40423,252.9453783,3
40954.4057,70809.57226,262.5596953,2
40567.91289,70580.46742,25.64102564,6
40483.36981,69706.22642,147.673052,5
40550.39111,70099.32944,248.7668303,4
40598.4693,69501.50373,-66.97460997,6
40631.56661,70342.26824,-104.5723342,7
40494.71619,70515.3752,-188.9303415,7
41034.51496,69156.53341,196.1377011,1
40321.53972,69415.18592,209.553053,4
40938.17483,69281.15261,271.7948718,1
40636.35622,70335.62563,254.9414655,4
41130.40831,68916.10989,8.481088474,3
40833.28582,70274.56818,-60.18978571,6
40275.75228,69598.40226,60.11821141,6
40550.59962,70087.95949,127.0740654,5
40566.17856,69358.07698,271.4953516,3
41045.21003,68984.55178,-152.2367192,5
41299.681,70123.44649,130.1523548,2
40523.7333,70897.58591,-38.72504462,6
39845.70393,70633.15137,-134.7428313,7
40433.15064,69644.55742,181.00236,5
40560.31933,70359.13017,-179.4871795,7
40980.05937,69390.05244,41.90404207,4
40976.35629,69383.91198,242.7410073,2
40310.26327,69534.76774,-173.9932166,7
40396.23488,69690.35066,-198.3334346,7
40739.91084,70463.05663,308.948877,2
40228.53257,70308.20879,-155.9530417,7
40846.26616,70479.96893,-170.9862675,6
41014.54407,70019.83631,181.8930024,2
40811.86999,69859.93182,0.534242829,5
40717.34852,69803.61628,-16.83822763,6
40799.17158,69414.93452,25.64102564,5
40457.22519,70568.57725,33.47367962,6
40714.38006,69790.40039,273.4240395,3
40955.99446,68931.32465,-51.99360772,4
41001.26429,69013.25647,96.50772988,3
40622.14975,69353.53775,323.6786049,2
40958.92895,68924.50999,258.2482908,1
40407.27902,69958.23519,-40.991157,7
40489.87916,70220.85453,82.51265316,6
40892.92786,69006.59775,49.87529301,3
40843.6513,70783.58941,435.8547679,1
40705.74911,69726.48328,-138.4615385,7
40364.63099,70278.42766,122.7501393,6
40929.40991,70403.05747,218.6019501,3
40633.70697,69739.15144,193.8402299,5
41024.27078,69772.44712,123.6428196,3
40429.11296,69650.90359,-67.51425627,7
40523.39,70896.93,148.9081784,4
40348.89458,69572.29871,-130.6466716,7
40437.59182,69548.45237,-86.49434939,6
40368.88898,69651.52118,252.8111591,4
40359.85835,69620.35025,25.64102564,6
41036.12466,68914.67862,207.3196879,1
40810.63229,69846.75762,-131.1736596,6
40645.73718,69550.74139,-43.19293636,6
41100.94134,69181.33487,66.66666667,3
40543.44,69903.92,68.25862606,6
40940.10738,70810.6663,74.40436957,4
40045.84381,70626.43244,-122.7840171,7
40841.13561,70625.64871,79.04104272,4
40436.61365,70474.66054,169.9028889,5
40696.1717,69667.70182,37.43086159,5
41036.7247,68919.70834,-7.877296513,3
40784.30372,69459.50331,-76.92307692,6
41010.45732,69216.01148,-200,6
40884.8965,69508.67033,-87.23536632,6
40458.19,69530.19,-190.8539184,7
41323.32185,70399.79615,-44.49040287,5
40236.60541,70382.21293,-47.36354681,7
40561.74378,70486.49445,-42.93986132,6
40617.76816,69991.93871,187.0842626,5
40581.26646,69302.65733,100.722402,5
40275.47,69591.21,481.4243632,1
40378.66201,69422.02148,142.0779806,5
40948.62889,70812.87897,-127.6819438,6
40894.53016,69003.34922,228.3408045,1
40958.15183,68930.39223,-41.00796877,4
40851.77167,69350.2051,-24.1529256,5
40462.04042,69530.00822,326.1117909,3
40607.32972,70243.27151,-192.7536507,7
40543.20724,69902.33263,-164.0563599,7
40416.79734,70301.83743,-1.681849009,6
41083.86799,69115.73011,271.376796,1
40905.19136,69603.84598,189.7435897,3
40813.14021,69413.55936,211.3326602,3
40618.98785,69348.31575,-191.1190803,7
40630.57647,70016.54309,-172.1188603,7
40438.16618,70238.87799,-72.66820973,7
40244.59139,70373.70174,-68.77408003,7
40429.10607,70387.34492,98.26699643,5
40402.95507,70299.15292,71.24935018,6
40236.99608,69585.03261,429.5382203,2
40717.81942,69988.66889,-67.38058539,6
40713.75238,69912.93914,-63.16141626,6
40978.12086,69383.30549,-138.9770513,6
40800.85864,69416.292,-154.58571,6
40602.8247,69492.63725,-17.61532723,6
40555.24347,70284.90777,-57.23517887,6
41298.71337,70112.76055,-164.4322413,6
40622.85439,69348.67697,-5.980657915,5
40841.78121,70480.9347,-56.73648973,5
40935.03061,70409.15874,4.520810663,5
40483.46583,69705.25074,290.384932,4
40275.47,69591.21,442.7893607,2
40692.20335,69656.58269,267.1871209,3
40268.45807,70423.47624,84.76658251,6
40888.75296,69387.2927,51.64509617,4
40664.86876,70539.8871,264.03096,3
40408.80908,70191.66611,252.6633128,4
40706.29175,69517.61651,-127.2053613,6
40627.30368,70239.86908,134.2564453,5
40933.81788,70401.52794,95.62256661,4
40498.24555,69301.01234,125.5942626,5
41317.03559,70392.95648,-77.90465052,5
40888.57,69381.98,-167.3412055,6
40247.3291,70378.81985,83.89031527,6
40717.8465,69856.45572,143.6790568,5
39907.405,70624.968,-26.76552065,7
40363.67158,69623.20044,381.7881048,2
40562.56111,70485.83091,-118.0729957,7
40563.6213,70358.8358,-78.90436134,7
41072.77212,69069.90013,78.68982678,3
40611.12599,69942.15932,26.20897792,6
40681.41288,69399.51207,-170.31716,7
40742.4544,70565.36706,-81.93416117,6
41015.6302,70498.46357,-159.2464249,6
40354.74958,69474.52053,-49.06566524,6
40636.47596,69743.74606,139.9440234,5
41284.56071,69854.3629,36.41718549,3
40841.71129,70723.00948,125.5634751,4
39843.20905,70639.89601,133.9322508,6
40579.65283,70496.06002,58.05229412,5
40633.65343,69742.94543,68.62862474,5
40805.42367,69654.02703,-114.6807646,6
40499.60085,69618.75445,-100.3494317,7
40788.34515,69500.05547,85.68930964,4
41281.13,69851.91,-1.193186706,4
40353.48903,69568.29975,-101.9785983,7
40716.69081,69809.21752,-145.3592334,7
41003.89446,69010.09223,284.6835043,1
40737.52086,70564.36398,472.5230986,1
40535.9768,69839.54475,247.8289757,4
40830.35202,69983.93543,40.0280131,5
40494.09455,70221.7538,169.2307692,5
40795.57355,69589.56782,144.0199843,4
40042.08731,70584.70357,252.352351,5
40514.74466,70864.2113,119.2819555,5
40987.26919,69137.01495,79.2235431,3
40843.13474,70468.22604,-25.22889079,5
40686.13909,69913.85766,-154.545886,7
40631.81599,69738.51776,-75.83483576,7
40550.17205,70186.21058,199.4801844,5
40316.9409,69523.34664,452.247728,2
40717.05864,70002.28946,114.563098,5
40428.57305,70388.70042,-200,7
40423.3516,70389.21,27.81910619,6
40485.32409,69702.99099,79.92914905,5
40976.35923,69391.47167,279.9455754,1
41132.61969,68911.10518,-65.41858124,4
40165.76327,70048.17552,-89.44135801,7
40796.2938,69546.23903,-76.7488662,6
40806.82603,69540.60421,-71.64178608,6
40807.99223,69590.1146,-149.0050643,6
40834.89556,70351.91131,-184.6755511,7
40269.49085,70467.72765,-1.600947968,7
40634.23197,70627.42404,234.6598636,3
40692.86232,70019.14943,180.2959786,5
40315.1706,69529.88127,-188.5715075,7
40498.59117,69300.50534,-101.7107593,6
40242.56209,69587.08898,284.973141,4
40938.65012,69285.30489,161.1123517,3
